,result,table,_start,_stop,_time,_value,_field,_measurement

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T15:00:00Z,7.516666666666667,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T16:00:00Z,10.411764705882353,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T17:00:00Z,10.126050420168067,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T18:00:00Z,9.352941176470589,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T19:00:00Z,9.067226890756302,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T20:00:00Z,8.53781512605042,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T21:00:00Z,7.45,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T22:00:00Z,6.840336134453781,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-14T23:00:00Z,7.151260504201681,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T00:00:00Z,6.554621848739496,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T01:00:00Z,6.033333333333333,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T02:00:00Z,5.80672268907563,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T03:00:00Z,5.294117647058823,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T04:00:00Z,5.07563025210084,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T05:00:00Z,5.016806722689076,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T06:00:00Z,5.008403361344538,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T07:00:00Z,4.4789915966386555,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T08:00:00Z,4.647058823529412,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T09:00:00Z,3.8559322033898304,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T10:00:00Z,3.7563025210084033,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T11:00:00Z,3.5508474576271185,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T12:00:00Z,3.6470588235294117,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T13:00:00Z,3.406779661016949,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T14:00:00Z,3.483050847457627,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T15:00:00Z,3.711864406779661,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T16:00:00Z,3.80672268907563,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T17:00:00Z,20.264957264957264,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T18:00:00Z,3.4285714285714284,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T19:00:00Z,3.1610169491525424,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T20:00:00Z,3.1186440677966103,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T21:00:00Z,3.0847457627118646,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T22:00:00Z,2.8983050847457625,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-15T23:00:00Z,2.8119658119658117,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T00:00:00Z,2.7094017094017095,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T01:00:00Z,2.7457627118644066,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T02:00:00Z,2.606837606837607,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T03:00:00Z,2.669491525423729,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T04:00:00Z,2.572649572649573,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T05:00:00Z,2.3675213675213675,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T06:00:00Z,2,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T07:00:00Z,2.41025641025641,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T08:00:00Z,2.1196581196581197,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T09:00:00Z,1.9310344827586208,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T10:00:00Z,2.0854700854700856,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T11:00:00Z,1.8205128205128205,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T12:00:00Z,1.8879310344827587,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T13:00:00Z,1.8803418803418803,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T14:00:00Z,1.7758620689655173,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T15:00:00Z,1.8547008547008548,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T16:00:00Z,1.7435897435897436,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T17:00:00Z,1.5948275862068966,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T18:00:00Z,1.5172413793103448,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T19:00:00Z,1.6982758620689655,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T20:00:00Z,1.5128205128205128,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T21:00:00Z,1.4482758620689655,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T22:00:00Z,1.2672413793103448,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-16T23:00:00Z,1.2672413793103448,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T00:00:00Z,1.2758620689655173,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T01:00:00Z,1.3675213675213675,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T02:00:00Z,1.3793103448275863,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T03:00:00Z,1.3103448275862069,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T04:00:00Z,1.2155172413793103,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T05:00:00Z,1.1293103448275863,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T06:00:00Z,1.2413793103448276,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T07:00:00Z,1.0948275862068966,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T08:00:00Z,1.1652173913043478,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T09:00:00Z,1.5982905982905984,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T10:00:00Z,2.282051282051282,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T11:00:00Z,3.0847457627118646,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T12:00:00Z,2.7777777777777777,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T13:00:00Z,2.4615384615384617,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T14:00:00Z,2.1367521367521367,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T15:00:00Z,1.7844827586206897,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T16:00:00Z,1.3418803418803418,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T17:00:00Z,1.25,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T18:00:00Z,1.2327586206896552,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T19:00:00Z,1.3333333333333333,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T20:00:00Z,1.1379310344827587,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T21:00:00Z,1.3017241379310345,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T22:00:00Z,1.208695652173913,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-17T23:00:00Z,1.1810344827586208,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T00:00:00Z,1.0775862068965518,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T01:00:00Z,0.9568965517241379,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T02:00:00Z,1.0085470085470085,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T03:00:00Z,1.0258620689655173,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T04:00:00Z,0.9827586206896551,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T05:00:00Z,0.808695652173913,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T06:00:00Z,0.896551724137931,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T07:00:00Z,0.9108910891089109,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T08:00:00Z,1.0086206896551724,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T09:00:00Z,1.2133333333333334,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T10:00:00Z,0.8163265306122449,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T11:00:00Z,0.9146341463414634,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T12:00:00Z,0.9137931034482759,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T13:00:00Z,2.5408163265306123,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T14:00:00Z,2.0549450549450547,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T15:00:00Z,2.085714285714286,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T16:00:00Z,1.7083333333333333,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T17:00:00Z,1.6875,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T18:00:00Z,1.8356164383561644,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T19:00:00Z,1.7195121951219512,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T20:00:00Z,2.125,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T21:00:00Z,1.9487179487179487,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T22:00:00Z,1.793103448275862,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-18T23:00:00Z,2.1025641025641026,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T00:00:00Z,2.094017094017094,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T01:00:00Z,1.9914529914529915,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T02:00:00Z,1.853448275862069,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T03:00:00Z,1.7435897435897436,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T04:00:00Z,1.7155172413793103,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T05:00:00Z,1.606837606837607,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T06:00:00Z,1.5,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T07:00:00Z,1.2123893805309736,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T08:00:00Z,1.1551724137931034,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T09:00:00Z,1.5857142857142856,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T10:00:00Z,2.547008547008547,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T11:00:00Z,2.4957264957264957,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T12:00:00Z,2.1752577319587627,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T13:00:00Z,2.253012048192771,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T14:00:00Z,2.0185185185185186,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T15:00:00Z,1.7606837606837606,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T16:00:00Z,1.9316239316239316,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T17:00:00Z,1.5603448275862069,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T18:00:00Z,1.6810344827586208,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T19:00:00Z,1.6923076923076923,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T20:00:00Z,1.646551724137931,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T21:00:00Z,1.5213675213675213,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T22:00:00Z,1.6120689655172413,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-19T23:00:00Z,1.8376068376068375,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T00:00:00Z,1.7241379310344827,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T01:00:00Z,1.5384615384615385,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T02:00:00Z,1.6637931034482758,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T03:00:00Z,1.3706896551724137,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T04:00:00Z,1.2241379310344827,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T05:00:00Z,1.1794871794871795,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T06:00:00Z,1.173913043478261,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T07:00:00Z,1.2241379310344827,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T08:00:00Z,1.0603448275862069,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T09:00:00Z,0.9568965517241379,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T10:00:00Z,1.9224137931034482,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T11:00:00Z,1.5299145299145298,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T12:00:00Z,1.1293103448275863,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T13:00:00Z,1.2123893805309736,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T14:00:00Z,1.0512820512820513,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T15:00:00Z,1.0775862068965518,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T16:00:00Z,0.9739130434782609,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T17:00:00Z,1.1965811965811965,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T18:00:00Z,0.9217391304347826,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T19:00:00Z,0.853448275862069,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T20:00:00Z,1.0258620689655173,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T21:00:00Z,0.75,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T22:00:00Z,0.6810344827586207,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-20T23:00:00Z,0.6120689655172413,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T00:00:00Z,0.4782608695652174,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T01:00:00Z,0.6896551724137931,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T02:00:00Z,0.46551724137931033,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T03:00:00Z,0.49137931034482757,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T04:00:00Z,0.41739130434782606,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T05:00:00Z,0.41379310344827586,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T06:00:00Z,0.3893805309734513,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T07:00:00Z,0.20689655172413793,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T08:00:00Z,0.3275862068965517,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T09:00:00Z,2.1293103448275863,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T10:00:00Z,1.8275862068965518,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T11:00:00Z,2.367816091954023,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T12:00:00Z,1.3333333333333333,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T13:00:00Z,1.4505494505494505,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T14:00:00Z,1.6261682242990654,Office_pm10,air_quality

,,2,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-11-21T15:00:00Z,2.125,Office_pm10,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-22T16:00:00Z,0,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T08:00:00Z,0.8461538461538461,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T09:00:00Z,0,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T10:00:00Z,0.2702702702702703,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T11:00:00Z,0.30120481927710846,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T12:00:00Z,0.3076923076923077,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T13:00:00Z,0.5121951219512195,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T14:00:00Z,0.8292682926829268,Office_pm25,air_quality

,,3,2025-10-22T15:22:25.07601717Z,2025-11-21T15:22:25.07601717Z,2025-10-23T16:00:00Z,0,Office_pm25,air_quality

